feature,acc
"['lcom', 'ca', 'ce', 'max_cc']
","0.7150470188776754
"
"['ca', 'ce', 'max_cc', 'avg_cc']
","0.7067995811391213
"
"['lcom', 'loc', 'mfa', 'max_cc']
","0.7443797864049296
"
"['noc', 'lcom', 'cam', 'avg_cc']
","0.6998150821142548
"
"['lcom', 'lcom3', 'max_cc', 'avg_cc']
","0.6886642091448225
"
"['cam', 'cbm', 'amc', 'max_cc']
","0.73014439861046
"
"['ca', 'ce', 'loc', 'cam']
","0.7408814970102899
"
"['ce', 'lcom3', 'dam', 'ic']
","0.7023023342541432
"
"['ce', 'loc', 'cbm', 'avg_cc']
","0.7323075605880933
"
"['cbo', 'rfc', 'dam', 'amc']
","0.725129694556773
"
"['dit', 'noc', 'cbo', 'ce']
","0.6771252330999207
"
"['lcom', 'lcom3', 'loc', 'cam']
","0.7351976772201334
"
"['ca', 'dam', 'ic', 'avg_cc']
","0.6863381305353431
"
"['noc', 'lcom', 'dam', 'cam']
","0.6848847392533084
"
"['lcom', 'moa', 'mfa', 'max_cc']
","0.7119888624648458
"
"['noc', 'ca', 'npm', 'loc']
","0.7204246988016489
"
"['rfc', 'dam', 'cbm', 'avg_cc']
","0.7204375272332147
"
"['dit', 'ca', 'npm', 'loc']
","0.7315236823062398
"
"['ce', 'npm', 'dam', 'moa']
","0.7097086237156236
"
"['dit', 'noc', 'rfc', 'cam']
","0.7188338854366859
"
"['noc', 'lcom', 'ce', 'max_cc']
","0.7002895084348761
"
"['dit', 'noc', 'cbo', 'avg_cc']
","0.7004438959474077
"
"['noc', 'npm', 'lcom3', 'avg_cc']
","0.6980045014690263
"
"['cbo', 'ca', 'moa', 'cam']
","0.7135834662556902
"
"['cbo', 'moa', 'cam', 'avg_cc']
","0.719177409106057
"
"['cbo', 'moa', 'ic', 'cbm']
","0.6800329102723324
"
"['dit', 'cbo', 'rfc', 'cam']
","0.7342410555666096
"
"['cbo', 'ce', 'moa', 'cam']
","0.7113886599806113
"
"['noc', 'loc', 'moa', 'cbm']
","0.7025020859579565
"
"['dit', 'noc', 'lcom3', 'amc']
","0.7107348060529979
"
"['dit', 'cbo', 'dam', 'cbm']
","0.6958974846229166
"
"['dam', 'cam', 'amc', 'avg_cc']
","0.732218914490502
"
"['lcom', 'loc', 'ic', 'max_cc']
","0.7208233486871695
"
"['dit', 'cbo', 'ca', 'cam']
","0.7302491430610514
"
"['dit', 'cbo', 'cam', 'amc']
","0.7393385183948962
"
"['lcom', 'cam', 'ic', 'max_cc']
","0.7064240053477142
"
"['ce', 'npm', 'cbm', 'amc']
","0.7334266734311332
"
"['noc', 'ca', 'npm', 'mfa']
","0.7045486420223288
"
"['cbo', 'lcom', 'ca', 'cam']
","0.7266264212529812
"
"['rfc', 'mfa', 'cbm', 'max_cc']
","0.7314128270609869
"
"['dit', 'ca', 'npm', 'mfa']
","0.7130304590656588
"
"['npm', 'mfa', 'cam', 'amc']
","0.7498697583677052
"
"['lcom3', 'cam', 'ic', 'cbm']
","0.6986384006094879
"
"['lcom', 'moa', 'ic', 'max_cc']
","0.6758019212258419
"
"['lcom3', 'moa', 'cbm', 'avg_cc']
","0.690504331309004
"
"['ca', 'npm', 'lcom3', 'loc']
","0.7405453145250747
"
"['lcom', 'ic', 'max_cc', 'avg_cc']
","0.6802702299442933
"
"['rfc', 'moa', 'mfa', 'avg_cc']
","0.7358690068200573
"
"['lcom', 'ca', 'mfa', 'cam']
","0.7379826816539642
"
"['dit', 'cbo', 'lcom', 'avg_cc']
","0.7159109644579557
"
"['noc', 'ca', 'cbm', 'amc']
","0.703417299073579
"
"['ce', 'mfa', 'max_cc', 'avg_cc']
","0.7263560604271924
"
"['dit', 'ca', 'cbm', 'amc']
","0.7172895768732626
"
"['rfc', 'dam', 'moa', 'mfa']
","0.7196879714627433
"
"['ca', 'ce', 'dam', 'cbm']
","0.7008002937641479
"
"['rfc', 'cam', 'ic', 'max_cc']
","0.7221523806197937
"
"['rfc', 'ca', 'loc', 'mfa']
","0.739965240646663
"
"['ca', 'npm', 'lcom3', 'mfa']
","0.7293101350842791
"
"['noc', 'ce', 'lcom3', 'moa']
","0.6864444942494659
"
"['cbo', 'dam', 'moa', 'ic']
","0.6845035594023774
"
"['noc', 'ce', 'moa', 'avg_cc']
","0.6964749260358162
"
"['lcom3', 'dam', 'amc', 'max_cc']
","0.7152898663284988
"
"['dit', 'rfc', 'ca', 'moa']
","0.7114406060809703
"
"['ce', 'lcom3', 'dam', 'mfa']
","0.7271227993400506
"
"['dam', 'moa', 'mfa', 'cam']
","0.7189493794094027
"
"['noc', 'lcom', 'mfa', 'cam']
","0.7217437264378613
"
"['noc', 'ce', 'loc', 'amc']
","0.7261693836717008
"
"['rfc', 'cam', 'cbm', 'max_cc']
","0.7268011431893159
"
"['dit', 'lcom', 'mfa', 'cam']
","0.7203548941663669
"
"['rfc', 'moa', 'ic', 'avg_cc']
","0.7131920207315753
"
"['dit', 'rfc', 'ca', 'npm']
","0.731013719572052
"
"['ce', 'dam', 'moa', 'max_cc']
","0.6895114574464134
"
"['dit', 'mfa', 'ic', 'cbm']
","0.670820901500181
"
"['noc', 'rfc', 'cam', 'ic']
","0.7138608435111593
"
"['noc', 'ce', 'dam', 'avg_cc']
","0.6953884349611903
"
"['npm', 'cam', 'amc', 'max_cc']
","0.7324417958126013
"
"['rfc', 'ce', 'mfa', 'cbm']
","0.7335113955568728
"
"['dit', 'lcom', 'loc', 'cam']
","0.738307230827233
"
"['noc', 'npm', 'mfa', 'cam']
","0.7216962682123799
"
"['lcom', 'npm', 'dam', 'cbm']
","0.6911504638767817
"
"['rfc', 'loc', 'cbm', 'avg_cc']
","0.7281994745472989
"
"['rfc', 'lcom3', 'dam', 'max_cc']
","0.7109962377276078
"
"['noc', 'cbo', 'dam', 'max_cc']
","0.6847342095106278
"
"['dit', 'cbo', 'rfc', 'ce']
","0.7226477731280511
"
"['cbo', 'moa', 'mfa', 'cam']
","0.7334098902606941
"
"['npm', 'moa', 'amc', 'max_cc']
","0.7217266165405767
"
"['lcom3', 'cbm', 'amc', 'max_cc']
","0.7196966318849229
"
"['noc', 'npm', 'max_cc', 'avg_cc']
","0.6740287784557701
"
"['dam', 'mfa', 'amc', 'avg_cc']
","0.7348885902674365
"
"['cbo', 'lcom', 'ca', 'ce']
","0.6964369359633664
"
"['dit', 'cbo', 'npm', 'ic']
","0.7061390118634225
"
"['ca', 'loc', 'cam', 'ic']
","0.7334852362510833
"
"['lcom3', 'dam', 'cbm', 'amc']
","0.7206330373146065
"
"['lcom', 'mfa', 'max_cc', 'avg_cc']
","0.7134886084436832
"
"['noc', 'npm', 'loc', 'cam']
","0.7285132124105295
"
"['rfc', 'dam', 'mfa', 'amc']
","0.7364632701233658
"
"['loc', 'dam', 'mfa', 'cbm']
","0.7324884013419403
"
"['lcom', 'ca', 'lcom3', 'moa']
","0.6784917657102045
"
"['rfc', 'ce', 'cam', 'max_cc']
","0.7249375640362306
"
"['noc', 'npm', 'cam', 'ic']
","0.6922863279499809
"
"['lcom', 'ca', 'cam', 'amc']
","0.7401200949604936
"
"['cbo', 'lcom', 'npm', 'avg_cc']
","0.7177033681693981
"
"['rfc', 'lcom', 'ce', 'dam']
","0.7217860928750401
"
"['rfc', 'ce', 'ic', 'cbm']
","0.7068040516565646
"
"['lcom3', 'loc', 'mfa', 'cam']
","0.7532747148383534
"
"['noc', 'rfc', 'moa', 'avg_cc']
","0.6992098240389714
"
"['dit', 'ce', 'mfa', 'ic']
","0.7044314946135692
"
"['noc', 'cbo', 'npm', 'avg_cc']
","0.7056482813236654
"
"['noc', 'moa', 'cam', 'ic']
","0.6688143506438793
"
"['cbo', 'lcom3', 'cam', 'ic']
","0.7208409648298275
"
"['dit', 'dam', 'mfa', 'amc']
","0.71745341016747
"
"['cbo', 'dam', 'moa', 'mfa']
","0.7120113186361141
"
"['loc', 'ic', 'cbm', 'max_cc']
","0.7071219209105137
"
"['npm', 'dam', 'cam', 'ic']
","0.7050352926808972
"
"['cbo', 'rfc', 'ce', 'dam']
","0.7083861697371284
"
"['cbo', 'npm', 'dam', 'moa']
","0.7055859739241226
"
"['lcom3', 'loc', 'max_cc', 'avg_cc']
","0.7212875349161683
"
"['noc', 'loc', 'cam', 'avg_cc']
","0.7283227287105564
"
"['lcom3', 'moa', 'mfa', 'amc']
","0.7327397815394816
"
"['rfc', 'mfa', 'max_cc', 'avg_cc']
","0.7314045229299013
"
"['dit', 'lcom', 'lcom3', 'moa']
","0.6833875028392192
"
"['loc', 'dam', 'ic', 'cbm']
","0.7114176178100353
"
"['dam', 'moa', 'cam', 'amc']
","0.7238230893649825
"
"['loc', 'dam', 'cam', 'avg_cc']
","0.7348896567054365
"
"['rfc', 'dam', 'ic', 'amc']
","0.7178555650430898
"
"['dit', 'lcom', 'moa', 'avg_cc']
","0.6912359904601438
"
"['dit', 'ce', 'loc', 'ic']
","0.7208286448882938
"
"['rfc', 'lcom', 'ce', 'amc']
","0.7257733983024853
"
"['dit', 'lcom', 'dam', 'cbm']
","0.6770277944697399
"
"['dit', 'lcom', 'ca', 'cam']
","0.7076185227950227
"
"['dit', 'lcom', 'cam', 'amc']
","0.7360907750086036
"
"['noc', 'loc', 'dam', 'cam']
","0.7231502408094657
"
"['noc', 'ce', 'npm', 'max_cc']
","0.7056043835381152
"
"['lcom3', 'loc', 'cam', 'ic']
","0.7349288067567843
"
"['npm', 'cbm', 'max_cc', 'avg_cc']
","0.6871930962522513
"
"['dit', 'noc', 'amc', 'max_cc']
","0.6990341327013427
"
"['ca', 'npm', 'dam', 'ic']
","0.6792861946363364
"
"['rfc', 'ca', 'cbm', 'max_cc']
","0.7206188918918942
"
"['lcom', 'npm', 'mfa', 'cbm']
","0.7139990496835711
"
"['noc', 'npm', 'lcom3', 'moa']
","0.6730521920797903
"
"['noc', 'cbo', 'mfa', 'max_cc']
","0.7111617892183066
"
"['cbo', 'lcom', 'amc', 'max_cc']
","0.7311597505942602
"
"['cbo', 'rfc', 'ce', 'amc']
","0.7259960416830235
"
"['dit', 'noc', 'lcom', 'dam']
","0.6645103823078374
"
"['noc', 'npm', 'moa', 'avg_cc']
","0.6728589507242783
"
"['cbo', 'ic', 'max_cc', 'avg_cc']
","0.6947674550552192
"
"['dit', 'dam', 'ic', 'amc']
","0.6944878306470017
"
"['dit', 'noc', 'moa', 'amc']
","0.700229271811188
"
"['ce', 'dam', 'mfa', 'avg_cc']
","0.7327588192790295
"
"['lcom', 'mfa', 'cam', 'amc']
","0.7507405698792539
"
"['lcom3', 'moa', 'ic', 'amc']
","0.7133280800545168
"
"['ca', 'loc', 'dam', 'avg_cc']
","0.7270699852598997
"
"['cbo', 'lcom3', 'moa', 'avg_cc']
","0.7105646732474948
"
"['dit', 'cbo', 'npm', 'mfa']
","0.7273573045438683
"
"['dit', 'noc', 'ce', 'cbm']
","0.676709436994703
"
"['npm', 'dam', 'moa', 'avg_cc']
","0.6913484518152072
"
"['ce', 'ic', 'amc', 'avg_cc']
","0.7180335869158149
"
"['loc', 'mfa', 'ic', 'max_cc']
","0.7278659297119464
"
"['dit', 'cbo', 'lcom', 'moa']
","0.7070165726807555
"
"['ca', 'ce', 'amc', 'max_cc']
","0.7241654187828613
"
"['rfc', 'npm', 'mfa', 'cbm']
","0.7377717995548704
"
"['dit', 'noc', 'dam', 'amc']
","0.6949363756488558
"
"['lcom', 'npm', 'cam', 'avg_cc']
","0.7126842489322607
"
"['rfc', 'lcom', 'npm', 'cbm']
","0.7280046002363942
"
"['dit', 'noc', 'lcom', 'amc']
","0.7207971692753208
"
"['lcom', 'npm', 'ic', 'cbm']
","0.6794616206739786
"
"['noc', 'cbo', 'ic', 'max_cc']
","0.6778135682858654
"
"['lcom', 'lcom3', 'amc', 'max_cc']
","0.7245487842791272
"
"['cbo', 'dam', 'mfa', 'amc']
","0.731574540745869
"
"['dit', 'cbo', 'cbm', 'amc']
","0.7110977022058436
"
"['cbo', 'ca', 'mfa', 'avg_cc']
","0.7382074543115038
"
"['lcom3', 'loc', 'moa', 'avg_cc']
","0.7244701859118112
"
"['cbo', 'ce', 'mfa', 'avg_cc']
","0.7305993165384759
"
"['lcom3', 'loc', 'cam', 'amc']
","0.7357127888037714
"
"['lcom', 'ca', 'npm', 'ic']
","0.6929685405336731
"
"['noc', 'ca', 'cam', 'max_cc']
","0.6871836250678769
"
"['rfc', 'mfa', 'cam', 'amc']
","0.7480910139123657
"
"['dit', 'ca', 'lcom3', 'ic']
","0.6804406387105236
"
"['ca', 'npm', 'moa', 'mfa']
","0.7098538611442228
"
"['cbo', 'rfc', 'npm', 'cbm']
","0.7337990799969496
"
"['rfc', 'npm', 'loc', 'cbm']
","0.7320416029424359
"
"['lcom', 'lcom3', 'moa', 'amc']
","0.7221321995262449
"
"['lcom3', 'cam', 'cbm', 'avg_cc']
","0.716778646818889
"
"['loc', 'moa', 'mfa', 'ic']
","0.7250130310757346
"
"['dit', 'rfc', 'loc', 'ic']
","0.7202064151946741
"
"['ce', 'dam', 'cbm', 'max_cc']
","0.6972185053291912
"
"['cbo', 'ce', 'loc', 'max_cc']
","0.7209381594506572
"
"['lcom', 'loc', 'dam', 'cbm']
","0.7297038292512938
"
"['ca', 'npm', 'mfa', 'ic']
","0.7079173951575471
"
"['dit', 'ce', 'loc', 'mfa']
","0.7384653489430022
"
"['rfc', 'npm', 'ic', 'cbm']
","0.7149475257725426
"
"['rfc', 'npm', 'cam', 'avg_cc']
","0.731855387193407
"
"['ca', 'npm', 'dam', 'mfa']
","0.7202733471888765
"
"['noc', 'ce', 'dam', 'moa']
","0.6599526556757002
"
"['cbo', 'dam', 'ic', 'amc']
","0.7105026780707311
"
"['dit', 'rfc', 'loc', 'dam']
","0.7229568897273266
"
"['npm', 'lcom3', 'cam', 'max_cc']
","0.7131595074104551
"
"['cbo', 'ce', 'ic', 'avg_cc']
","0.708085285160035
"
"['noc', 'lcom', 'ca', 'max_cc']
","0.6743655883956955
"
"['cbo', 'ca', 'dam', 'ic']
","0.690140673981054
"
"['lcom3', 'dam', 'mfa', 'cbm']
","0.7039900313080295
"
"['lcom', 'ce', 'loc', 'moa']
","0.7280685216516498
"
"['lcom', 'ic', 'amc', 'max_cc']
","0.7208075051962166
"
"['ca', 'loc', 'mfa', 'avg_cc']
","0.7506878127146754
"
"['cbo', 'ca', 'cbm', 'max_cc']
","0.7068681141386723
"
"['ce', 'mfa', 'amc', 'max_cc']
","0.7345492863448866
"
"['cbo', 'mfa', 'cam', 'ic']
","0.7331740096628908
"
"['noc', 'ca', 'npm', 'cam']
","0.6960753659920068
"
"['dit', 'npm', 'loc', 'ic']
","0.7215387918059559
"
"['dit', 'ca', 'npm', 'cam']
","0.7122475429282946
"
"['cbo', 'ca', 'lcom3', 'cbm']
","0.7132733742024209
"
"['dit', 'ce', 'npm', 'amc']
","0.7351844334590731
"
"['dit', 'mfa', 'cbm', 'avg_cc']
","0.7016436010837478
"
"['lcom', 'ca', 'npm', 'loc']
","0.7374606742652394
"
"['noc', 'cbo', 'ce', 'ic']
","0.6618824408445271
"
"['dit', 'ca', 'lcom3', 'loc']
","0.7324945972545376
"
"['rfc', 'lcom', 'loc', 'ic']
","0.7258682577144911
"
"['rfc', 'ca', 'mfa', 'cam']
","0.7518626288252858
"
"['rfc', 'lcom', 'amc', 'avg_cc']
","0.7244498593080296
"
"['cbo', 'lcom', 'npm', 'moa']
","0.7073171604547527
"
"['dit', 'npm', 'loc', 'dam']
","0.7314753194485679
"
"['dit', 'loc', 'moa', 'ic']
","0.7090713715656373
"
"['rfc', 'dam', 'moa', 'cam']
","0.710697413251204
"
"['ca', 'npm', 'mfa', 'amc']
","0.753064037892386
"
"['rfc', 'ce', 'loc', 'moa']
","0.7150586276521655
"
"['rfc', 'ca', 'max_cc', 'avg_cc']
","0.7128826265797846
"
"['noc', 'cbo', 'npm', 'moa']
","0.6906695889185459
"
"['ca', 'loc', 'ic', 'avg_cc']
","0.7229520707621119
"
"['cbo', 'rfc', 'loc', 'ic']
","0.721764807573091
"
"['lcom', 'ca', 'npm', 'mfa']
","0.7251729273253682
"
"['cbo', 'rfc', 'amc', 'avg_cc']
","0.7316648111619668
"
"['rfc', 'ic', 'amc', 'avg_cc']
","0.7233043330931577
"
"['rfc', 'ca', 'loc', 'cam']
","0.7346051756048771
"
"['dit', 'ca', 'lcom3', 'mfa']
","0.7129079029463485
"
"['dam', 'moa', 'amc', 'max_cc']
","0.7072156595533554
"
"['noc', 'lcom3', 'dam', 'moa']
","0.6422023628528859
"
"['ca', 'npm', 'lcom3', 'cam']
","0.7156681392005131
"
"['dit', 'lcom3', 'dam', 'moa']
","0.6682087482404325
"
"['dit', 'lcom', 'amc', 'max_cc']
","0.7250075124858801
"
"['dit', 'rfc', 'loc', 'mfa']
","0.7359040872617199
"
"['dit', 'loc', 'dam', 'ic']
","0.7134748585550856
"
"['mfa', 'ic', 'cbm', 'amc']
","0.7141130694141136
"
"['ce', 'lcom3', 'dam', 'cam']
","0.7233081190457
"
"['lcom', 'ca', 'cbm', 'amc']
","0.7317869029003923
"
"['dit', 'lcom3', 'cbm', 'amc']
","0.7182632413319737
"
"['cbo', 'rfc', 'loc', 'dam']
","0.7134806519000094
"
"['noc', 'cam', 'cbm', 'avg_cc']
","0.702442936597994
"
"['dit', 'loc', 'cbm', 'avg_cc']
","0.7223693199972524
"
"['dit', 'cam', 'cbm', 'avg_cc']
","0.7119128762002283
"
"['noc', 'npm', 'amc', 'max_cc']
","0.7162962274615294
"
"['noc', 'rfc', 'cbm', 'amc']
","0.7130166275167646
"
"['lcom', 'mfa', 'amc', 'max_cc']
","0.7402032883788585
"
"['cbo', 'ca', 'dam', 'mfa']
","0.721957660417617
"
"['noc', 'cbo', 'ce', 'loc']
","0.7058980537705654
"
"['noc', 'moa', 'cbm', 'avg_cc']
","0.6606716628673688
"
"['cbo', 'ce', 'npm', 'amc']
","0.733988917224641
"
"['rfc', 'lcom', 'ca', 'ic']
","0.7263936827393753
"
"['loc', 'dam', 'cbm', 'avg_cc']
","0.726845329911339
"
"['npm', 'dam', 'cbm', 'avg_cc']
","0.6997397251011835
"
"['cbo', 'npm', 'loc', 'avg_cc']
","0.7385234807863131
"
"['ce', 'lcom3', 'loc', 'ic']
","0.7289303921738043
"
"['dit', 'npm', 'loc', 'mfa']
","0.7402478101936566
"
"['ce', 'lcom3', 'amc', 'avg_cc']
","0.7290940530988818
"
"['dit', 'lcom', 'cbm', 'amc']
","0.7255831500231323
"
"['noc', 'cbo', 'ce', 'mfa']
","0.7012184314533302
"
"['cbo', 'loc', 'moa', 'ic']
","0.7205773145692154
"
"['noc', 'rfc', 'ca', 'amc']
","0.7156241109065491
"
"['rfc', 'ca', 'moa', 'avg_cc']
","0.7181371110699969
"
"['rfc', 'lcom', 'loc', 'mfa']
","0.7448468133895407
"
"['cbo', 'npm', 'ic', 'avg_cc']
","0.7133135546014778
"
"['dit', 'rfc', 'mfa', 'max_cc']
","0.7287932733816229
"
"['rfc', 'ca', 'cam', 'amc']
","0.7387199961706628
"
"['rfc', 'ca', 'dam', 'cbm']
","0.7162305220924972
"
"['rfc', 'lcom', 'ca', 'dam']
","0.720236683233114
"
"['lcom3', 'loc', 'amc', 'max_cc']
","0.7298356445294025
"
"['dit', 'ic', 'cbm', 'amc']
","0.6922494860830121
"
"['noc', 'npm', 'dam', 'amc']
","0.7182793370805933
"
"['rfc', 'mfa', 'amc', 'max_cc']
","0.7372259202840297
"
"['dit', 'loc', 'moa', 'mfa']
","0.7296978237815989
"
"['cbo', 'moa', 'cbm', 'amc']
","0.7208862989684282
"
"['cbo', 'rfc', 'loc', 'mfa']
","0.7359060710329268
"
"['npm', 'cbm', 'amc', 'max_cc']
","0.7249522684865218
"
"['cbo', 'lcom3', 'dam', 'amc']
","0.7242831685840481
"
"['noc', 'dam', 'cam', 'max_cc']
","0.6832503051952827
"
"['cbo', 'dam', 'moa', 'cam']
","0.7055476759912759
"
"['ce', 'npm', 'dam', 'max_cc']
","0.7149619890091532
"
"['dit', 'cbo', 'lcom3', 'ic']
","0.7037664818590745
"
"['dit', 'ca', 'moa', 'max_cc']
","0.669065280566489
"
"['dit', 'noc', 'lcom3', 'avg_cc']
","0.6852903357987998
"
"['dit', 'loc', 'dam', 'mfa']
","0.7328559063155883
"
"['cbo', 'ic', 'amc', 'max_cc']
","0.7161345548548954
"
"['dit', 'ce', 'npm', 'lcom3']
","0.7271801616538671
"
"['dit', 'mfa', 'cam', 'cbm']
","0.7154717217622727
"
"['npm', 'mfa', 'cam', 'avg_cc']
","0.732831535373891
"
"['npm', 'mfa', 'ic', 'cbm']
","0.6957295784486799
"
"['rfc', 'lcom', 'ca', 'loc']
","0.7289971375291514
"
"['dit', 'ca', 'dam', 'ic']
","0.6609807540169003
"
"['ca', 'ce', 'loc', 'cbm']
","0.7288062779790425
"
"['lcom', 'lcom3', 'loc', 'cbm']
","0.7334981100283002
"
"['noc', 'ca', 'cbm', 'avg_cc']
","0.6741312029015206
"
"['npm', 'loc', 'mfa', 'cbm']
","0.7389873629292254
"
"['dit', 'ca', 'cbm', 'avg_cc']
","0.687270425533626
"
"['rfc', 'loc', 'mfa', 'ic']
","0.7325294835686406
"
"['dam', 'mfa', 'max_cc', 'avg_cc']
","0.7069376589445879
"
"['rfc', 'lcom', 'ca', 'mfa']
","0.7514858840983164
"
"['ce', 'dam', 'cam', 'amc']
","0.7311822593003005
"
"['ce', 'lcom3', 'loc', 'mfa']
","0.7431156338962425
"
"['lcom', 'loc', 'cbm', 'amc']
","0.7303101244828251
"
"['dit', 'noc', 'rfc', 'cbm']
","0.7011468922325542
"
"['cbo', 'ca', 'moa', 'cbm']
","0.6962295629808596
"
"['dit', 'cbo', 'rfc', 'cbm']
","0.7193179584211559
"
"['dit', 'cbo', 'npm', 'cam']
","0.7260404529465628
"
"['noc', 'ce', 'lcom3', 'max_cc']
","0.6991688270547007
"
"['npm', 'lcom3', 'dam', 'ic']
","0.692531139431888
"
"['cbo', 'ce', 'moa', 'cbm']
","0.6919091346727941
"
"['dit', 'loc', 'mfa', 'amc']
","0.7433467828317305
"
"['dit', 'cbo', 'ca', 'cbm']
","0.7002857013006583
"
"['cbo', 'loc', 'moa', 'mfa']
","0.7344347345417512
"
"['npm', 'lcom3', 'cbm', 'max_cc']
","0.7054524987112248
"
"['rfc', 'loc', 'amc', 'avg_cc']
","0.7284477948892608
"
"['cbo', 'lcom', 'ca', 'cbm']
","0.7138675383353217
"
"['dit', 'cbo', 'lcom3', 'loc']
","0.7352177689875943
"
"['dit', 'rfc', 'ca', 'max_cc']
","0.7154277578239865
"
"['npm', 'loc', 'cam', 'max_cc']
","0.7347116058170339
"
"['noc', 'ce', 'loc', 'avg_cc']
","0.7232855873828956
"
"['ca', 'mfa', 'cam', 'cbm']
","0.7315798514337502
"
"['loc', 'cam', 'ic', 'cbm']
","0.7250603990220076
"
"['noc', 'moa', 'mfa', 'amc']
","0.7169042390587628
"
"['cbo', 'ca', 'npm', 'moa']
","0.7091959155608946
"
"['dit', 'amc', 'max_cc', 'avg_cc']
","0.7137595503404178
"
"['lcom3', 'dam', 'moa', 'max_cc']
","0.6742325499356319
"
"['dit', 'moa', 'mfa', 'amc']
","0.721717646385269
"
"['dit', 'ce', 'mfa', 'cam']
","0.7391598550970978
"
"['lcom', 'ca', 'mfa', 'cbm']
","0.7152602697706983
"
"['rfc', 'lcom3', 'moa', 'amc']
","0.7217845439542001
"
"['lcom', 'dam', 'moa', 'ic']
","0.6601618260062587
"
"['dit', 'cbo', 'lcom3', 'mfa']
","0.7263076839988238
"
"['dit', 'rfc', 'ce', 'ic']
","0.7136910022465097
"
"['cbo', 'ce', 'npm', 'lcom3']
","0.720211833096452
"
"['rfc', 'lcom', 'cbm', 'max_cc']
","0.7199338768595777
"
"['ce', 'moa', 'mfa', 'max_cc']
","0.7220846389412322
"
"['dit', 'loc', 'ic', 'amc']
","0.7284412535085288
"
"['dit', 'cam', 'ic', 'amc']
","0.7281559400054033
"
"['dit', 'ce', 'loc', 'cam']
","0.7380364271120269
"
"['ca', 'lcom3', 'loc', 'ic']
","0.7263804655065605
"
"['lcom3', 'dam', 'cbm', 'avg_cc']
","0.6957315017754404
"
"['noc', 'moa', 'ic', 'amc']
","0.6938345956450618
"
"['dit', 'ca', 'dam', 'mfa']
","0.70147935643075
"
"['cbo', 'rfc', 'cbm', 'max_cc']
","0.7226806438274214
"
"['noc', 'rfc', 'ca', 'lcom3']
","0.7057981597736521
"
"['ca', 'npm', 'dam', 'cam']
","0.7061575700422918
"
"['dit', 'moa', 'ic', 'amc']
","0.7003208224994595
"
"['noc', 'lcom', 'mfa', 'cbm']
","0.6967010761906408
"
"['ce', 'cam', 'ic', 'max_cc']
","0.7159462166882217
"
"['dam', 'moa', 'mfa', 'cbm']
","0.6866697713961529
"
"['dam', 'mfa', 'cam', 'amc']
","0.7456494403715015
"
"['ce', 'npm', 'ic', 'max_cc']
","0.7143933362342553
"
"['lcom', 'ca', 'lcom3', 'max_cc']
","0.6976228536200149
"
"['cbo', 'npm', 'mfa', 'amc']
","0.7488655842592038
"
"['dit', 'lcom', 'mfa', 'cbm']
","0.7000515454375936
"
"['ca', 'dam', 'mfa', 'max_cc']
","0.7111391873324225
"
"['lcom', 'ca', 'ic', 'cbm']
","0.6677573844140448
"
"['noc', 'lcom3', 'loc', 'avg_cc']
","0.7211537127365517
"
"['dit', 'noc', 'cam', 'ic']
","0.6860937528104333
"
"['cbo', 'npm', 'loc', 'moa']
","0.7321426644142741
"
"['ca', 'lcom3', 'loc', 'dam']
","0.7218572025740441
"
"['ce', 'moa', 'ic', 'max_cc']
","0.6920632119220457
"
"['ce', 'ic', 'max_cc', 'avg_cc']
","0.6995005944117221
"
"['noc', 'cbo', 'rfc', 'ic']
","0.7053172538453435
"
"['rfc', 'ca', 'amc', 'max_cc']
","0.7258232025147013
"
"['dit', 'lcom', 'loc', 'cbm']
","0.7284982257981291
"
"['dit', 'dam', 'mfa', 'avg_cc']
","0.7108206780447999
"
"['noc', 'lcom3', 'ic', 'avg_cc']
","0.6805416320088785
"
"['npm', 'lcom3', 'dam', 'mfa']
","0.721419982397277
"
"['cbo', 'loc', 'cam', 'cbm']
","0.7366365540764712
"
"['cbo', 'moa', 'mfa', 'cbm']
","0.7164215983700922
"
"['noc', 'lcom', 'cam', 'max_cc']
","0.6928632362237693
"
"['lcom3', 'moa', 'mfa', 'avg_cc']
","0.7168374481924387
"
"['dam', 'moa', 'ic', 'cbm']
","0.6329320810498502
"
"['noc', 'lcom', 'ic', 'cbm']
","0.6480542080140789
"
"['dit', 'lcom', 'lcom3', 'max_cc']
","0.697281628471119
"
"['ce', 'loc', 'cbm', 'max_cc']
","0.7254500768091431
"
"['ca', 'dam', 'ic', 'max_cc']
","0.673072825070461
"
"['dit', 'ce', 'lcom3', 'moa']
","0.7086082522952484
"
"['rfc', 'dam', 'cbm', 'max_cc']
","0.7118014018535461
"
"['ca', 'ce', 'cam', 'ic']
","0.721799858421878
"
"['lcom', 'ca', 'npm', 'cam']
","0.7102407455053067
"
"['dit', 'ce', 'cam', 'amc']
","0.7373395675648221
"
"['rfc', 'ca', 'ce', 'cbm']
","0.728178460896732
"
"['dit', 'ca', 'cam', 'cbm']
","0.7075159900178174
"
"['dit', 'ca', 'lcom3', 'cam']
","0.713177018784485
"
"['lcom', 'lcom3', 'cam', 'ic']
","0.7066628011585473
"
"['cbo', 'ce', 'max_cc', 'avg_cc']
","0.7024061667072241
"
"['lcom', 'dam', 'moa', 'mfa']
","0.7032548823414804
"
"['dit', 'noc', 'cbo', 'max_cc']
","0.6880216360168103
"
